gene,baseMean,log2FoldChange,padj
MT-CO2,37.915199879972654,2.9565267191189997,1.2098460210740373e-6
MT-CYB,41.67025384461252,3.9411961960146527,0.0011970814797859996
LDB1,43.1527337769282,1.6469565815607243,0.011819401531433658
MT-ND2,59.73739060030395,2.8533723091612355,5.212856665969612e-7
MT-ND5,36.71134062893933,3.5749127820956517,1.615221180337925e-7
MT-CO1,63.16349060220049,3.9165095401335046,1.7531946581155303e-11
MT-ND4,43.08592144351037,2.3720564390573875,2.8169371815023737e-4
MT-ND1,30.07877294787205,2.4213001382972577,0.0029223036038118614
MT-ATP6,43.682834202329495,3.5915397454019993,1.9789919480269492e-8
MT-CO3,45.863231489439755,3.6366279063701676,1.4224022327788813e-7
RNA5S1,15.173029510657726,5.794481521783965,1.5752170029851957e-4
VTRNA1-1,14.010138251455148,4.820408464292075,7.231813920318388e-4
AL354919.1,82.67063003850552,1.2485680779911041,0.008325379501034133
MT-RNR2,56260.993076841696,7.0751873505611895,1.8023800655579854e-56
MT-TQ,16.39295516319975,8.002605385762932,2.2210139009906186e-6
MT-RNR1,10298.73351438614,7.22040108675577,2.0163274878016465e-21
EMP2,65.89837486293521,1.546705199877254,0.0013739288165543514
ARIH2OS,11.065582370595884,1.8622331637735443,0.041856085248919414
OR2A25,18.253741849710625,1.6326442816093665,0.03195737628646462
MT-ATP8,17.36552787748995,2.8869910905779275,8.760301247152022e-4
AC079779.2,18.328484086783206,2.5333879725288417,0.0017080892274105488
AL121985.1,12.376730327141575,-2.155242743887228,0.018567530947302152
AL137847.1,19.645847226638818,1.5261237802169556,0.03672549867904525
AL672310.1,23.792533955111534,1.5834738790036953,0.016659054836552726
AL135790.1,208.70176189198938,2.4401328929972266,4.610767675681367e-9
AC015712.1,27.653738311787123,1.6593055304825128,0.010399093955643795
RPL23AP87,21.964734997995286,1.6495642089172158,0.012948840102846625
AC074117.1,135.06610337120767,-0.8762992515305449,0.03449068376519691
ARHGEF35-AS1,90.46615861340695,1.1422920497606295,0.014125182782829478
AC087521.2,26.690847726356065,1.4722526310024495,0.02098878213692132
MALAT1,1615.6078131053043,5.0125679744058464,1.5550417663261227e-31
LINC01608,46.088083087533164,-1.6661867963413721,0.004718391257443555
AC009646.2,13.618735390746862,2.80045645893493,0.0029647134487559876
MTRNR2L8,10.460985756435887,7.170160677500589,4.8704011561764594e-5
MTRNR2L1,300.05154414311926,6.329746011483298,5.777830409690443e-14
AC026150.3,16.334752741108318,-1.8232455266307241,0.0321230734185238
TAT-AS1,11.479386336091087,2.0877723794824914,0.03460359586365557
AC092337.1,44.14477567505173,1.4168887167902187,0.013876270662846062
AC132938.3,23.312723541998572,1.4211540499365098,0.04327407010724347
LRRC37A7P,34.32486734762425,1.2376206643900072,0.04256061072624638
RN7SL5P,18.08722744827832,3.763103242568212,3.5843256814921626e-5
AC008105.3,37.54497662699226,1.2420497414112548,0.047426888768966675
SMIM17,16.1031335092739,1.6510780883864418,0.03449068376519691
MTRNR2L12,28.089254268864597,6.787101756629125,2.8516962976585137e-6
CCL5,69.03687586723795,1.2945960145552269,0.006247700752884519
RN7SL2,480.55816604723447,3.3481058806197055,1.483764711852746e-13
AC103691.1,40.06091197622841,2.005970811069215,0.0011609287325369299
LINC01297,14.773404213426664,-2.823188101250597,0.0011609287325369299
AC025580.3,21.388470735830598,1.455424437006632,0.036449395962974446
RN7SL1,979.3505346362681,3.7366742054190167,2.4591161564019114e-16
REXO1L6P,17.89110471919932,-2.0688157380868715,0.017600555647647217
AC093503.2,20.83342257442525,1.4943196493705333,0.03660671528214637
AC127024.7,31.606110825072623,1.3175224116460051,0.0403270732287423
FP671120.6,260.3924662102249,2.5472818526421683,8.999556218447817e-8
AL627171.2,45.225675562922454,3.294722678011571,4.100627736557039e-8
RN7SK,137.19471351660786,5.831400105951715,4.1095195033324393e-22
AL109936.8,15.372278682023847,1.642727239348586,0.036449395962974446
AL392086.3,18.522177760480727,-1.416242900174362,0.048327723575852556
AL078587.2,13.286630408132016,3.8260699332261767,3.10033156165574e-4
